Category,Headline,SubHeading
VM i håndbold,Stor chance for dansk guld,"TV 2 SPORTs håndboldeksperter giver deres bud på, hvem der er favorit i de to VM-semifinaler, og hvordan prognosen for dansk guldregn ser ud"
VM i håndbold,Spansk profil foretrækker Danmarks optakt – holdkammerat uenig,"Danmark har vundet 7 ud af de seneste 10 opgør mod Spanien, der vandt bronze ved verdensmesterskabet i 2021"
VM i håndbold,Rolle kommer bag på Pytlick,"Det var ventet, at Simon Pytlick skulle spille en rolle på det danske mandskab under VM, men at den har været så markant overrasker den unge spiller"
VM i håndbold,Derfor kom Landin med atypisk melding i timeout,"Mathias Gidsel mener, at Landins ord var givet godt ud"
VM i håndbold,Mensah begræder klubkammerats VM-exit,"Mads Mensah Larsen er ked af det på Jim Gottfridssons vegne, efter en skade har sendt svenskeren ud af VM"
VM i håndbold,"VM-virvar skal diskuteres, erkender IHF","IHF vil kigge på, om en finaleweekend ved et VM fremover skal afvikles i én by. I år afvikles de to semifinaler i to forskellige lande"
VM i håndbold,"- Når jeg ser det nu, er jeg ikke pinligt berørt, griner Karabatic","Karabatić er i gang med sit 10. VM i træk, og han og Frankrig har fortsat mulighed for at sikre endnu en slutrundetriumf"
VM i håndbold,Lauge havde afgørende rolle – selvom han ikke spillede,"Rasmus Lauge havde en finger med i spillet i Danmarks storsejr over Ungarn, selvom han ikke fik et eneste minut på banen"
VM i håndbold,Tysk profil forlader VM,"Tyskland kæmper for at blive nummer fem ved VM, men missionen er nu blevet noget mere vanskelig"
VM i håndbold,"Møllgaard forstår godt, at ny arena voldte danske seere problemer",Den mørke arena i Stockholm gav uforudsete problemer for nogle af de danske TV-seere
VM i håndbold,Tidligere spiller vil have Gudmundsson fyret,"Den tidligere landsholdsspiller Logi Geirsson mener ikke længere, at Gudmundur Gudmundsson er den rette person på landstrænerposten"
VM i håndbold,Kristian Bjørnsen dybt berørt efter skurkerolle,"Den norske højrefløj Kristian Bjørnsen endte med at lave to dyre fejl, hvor Norge kunne have snuppet sejren, hvis de var undgået"
VM i håndbold,Ungarns træner gik amok mod Danmark,Landstræneren for Ungarn var særdeles utilfreds med sit holds manglende kampgejst og intensitet
