Category,Headline,SubHeading
Tennis,Vigtig del af Wozniackis spil imponerer ekspert,Den 33-årige dansker har ikke vist tegn på fysisk svaghed ved US Open
Tennis,Tæt på gentagelse af legendarisk kamp,Jannik Sinner er med sin sejr i US Open et skridt tættere på gentagelse af historisk opgør mod Carlos Alcaraz
Tennis,"- Jeg havde ærlig talt aldrig troet på det, siger fænomen om Wozniacki-møde",19-årige Gauff husker tydeligt Wozniacki fra sin barndom
Tennis,Brite sender mesteren Alcaraz på overarbejde i US Open,"Carlos Alcaraz afgav sit første sæt ved grand slam-turneringen i New York, da han besejrede Daniel Evans"
Tennis,"- Jeg troede ikke på det, siger Wozniackis mand","Wozniackis mand, David Lee, elsker hvert et minut af US Open-eventyret"
Tennis,Stjernetræner melder ud efter Rune-brud,Holger Runes tidligere træner Patrick Mouratoglou reagerer på det sociale medie Instagram på bruddet med Rune
Tennis,Ung gut fik oplevelse for livet: - Han har gjort et godt stykke arbejde for Caroline,Caroline Wozniackis hittingpartner fik en stor oplevelse på Arhur Ashe Stadium
Tennis,Djokovic overvinder svær start og fuldender comeback,Med hiv og sving spillede Djokovic sig i ottendedelsfinalen ved US Open
Tennis,Wozniacki blev overrasket: - Det kunne jeg slet ikke huske,"Caroline Wozniacki er overrasket over, hvor stort et comeback hun leverede mod Jennifer Brady"
Tennis,Wozniacki fortsætter – videre efter stort comeback,Danskeren er nu klar til fjerde runde i US Open
Tennis,Wozniacki møder amerikansk stjerne,"Caroline Wozniacki skal i US Opens ottendedelsfinale møde verdens nummer seks, Coco Gauff, der slog belgier"
Tennis,"- Det er en drøm, siger Wozniacki",Caroline Wozniacki viste storspil i tredje runde af Grand Slam-turneringen
Tennis,"- Jeg ved, at jeg har det her niveau",33-årige Caroline Wozniacki står i tredje runde ved US Open
Tennis,Stjerne brød sammen i interview: - Det er hårdt at sige farvel,John Isner er indehaver af flere tennisrekorder
Tennis,"T-shirts og kasketter fyldte for Mouratoglou – et omvandrende cirkus, siger ekspert ","Eksperten finder det naturligt, at Rune nu går tilbage til Lars Christensen. "
Tennis,Amerikansk stjerne afbryder Wozniackis interview,Sidste års US Open-semifinalist Frances Tiafoe stødte ind i Caroline Wozniacki
Tennis,Alcaraz stormer videre ved US Open,Kun i tredje sæt formåede sydafrikaneren Lloyd Harris at give storfavoritten sved på panden
Tennis,Wozniacki bliver på den største scene ,Caroline Wozniacki møder amerikaneren Jennifer Brady på Arthur Ashe Stadium fredag aften dansk tid
Tennis,Rune-lejr forklarer beslutning om at stoppe med succestræner,Patrick Mouratoglou har tidligere trænet Serena Williams. 
Tennis,Rune stopper samarbejde med stjernetræner,"Nu skal Rune finde ud af, hvem der fremover skal være hans træner. "
Tennis,Tauson er uafklaret om trænersituation,"Clara Tauson udelukker ikke at fortsætte samarbejde med Holger Runes træner, Lars Christensen, efter exit"
Tennis,"- Det var forfærdeligt, siger Tauson",Den danske tennisspiller røg ud af US Open i anden runde
Tennis,Frustreret Tauson ude af US Open,Danskeren kunne slet ikke få sit spil til at fungere i torsdagens kamp
Tennis,"- Vi må jo se, hvad de kommer med, siger Tauson om tilskuere",Clara Tauson er ikke nervøs for at få tilskuerne på nakken
Tennis,Tauson jubler over dansk besøg,Den unge tennisspiller er klar til anden runde i Grand Slam-turneringen US Open
Tennis,"Kvitova mærkede ikke, at Wozniacki har været væk","Petra Kvitova, der følte sig flad, roste Caroline Wozniacki i store vendinger efter US Open-nederlag"
Tennis,"Wozniacki var forvandlet, siger ekspert",Caroline Wozniacki er videre til tredje runde af US Open efter en 2-0-sejr over Petra Kvitova
Tennis,Wozniacki har overgået sine egne forventninger,Caroline Wozniacki spillede sig tidligt torsdag morgen videre til tredje runde af US Open
Tennis,Wozniacki med enorm præstation – sender topspiller ud,33-årige Wozniacki fik verdens største tennisarena til at gynge
Tennis,"Ét svar fra Rune bekymrer international journalist – men det viser også, hvad han har brug for",Holger Rune står foran nogle svære beslutninger
Tennis,Tager hatten af for Wozniacki,I anden runde af US Open skal Caroline Wozniacki møde Petra Kvitova
Tennis,Publikums handling fik spiller til at bryde sammen,"Den rutinerede tysker erkender, at hun var langsom. Alligevel finder hun publikums opførsel helt utilstedelig"
Tennis,- Bane 17 lugter som Snoop Doggs dagligstue,Både Alexander Zverev og Maria Sakkari har oplevet en særpræget lugt på bane 17 ved US Open
Tennis,Rune skal træffe afgørende beslutning – ekspert er ikke i tvivl,"Holger Rune vil have mere stabilitet omkring sig, og det kræver, at der kommer styr på trænersituationen"
Tennis,Wozniacki løfter sløret for spøjs anekdote fra omklædningsrummet,"De to veninder stod og snakkede, mens ingen af dem anede, hvad der ventede dem i anden runde"
Tennis,"Tausons træner kom med et råd, der blev kampafgørende","Lars Christensen, der normalt har trænet Holger Rune, hjælper Clara Tauson ved US Open"
Tennis,Modstander blev sur på Tauson: - Jeg havde nok også protesteret,Clara Tauson forstår godt sin modstanders frustrationer. 
Tennis,Tauson om afgørende moment: - Fik én over nakken,Clara Tauson er klar til anden runde ved US Open
Tennis,Wozniacki møder Kvitova på verdens største tennisarena,"Caroline Wozniacki møder Petra Kvitova på Arthur Ashe Stadium natten til torsdag dansk tid.
"
Tennis,Tauson videre i US Open trods problemer,Den 20-årige dansker fik behandling i slutningen af første sæt – men overvandt problemerne
Tennis,Speciel kamp venter: - Det er altid svært,"Clara Tauson er den tredje dansker, der skal i aktion ved US Open"
Tennis,Wozniacki har kontaktet Rune efter nedtur,"Caroline Wozniacki er sikker på, at Holger Rune rejser sig efter det overraskende exit"
Tennis,"- Jeg bliver stadigvæk nummer et i verden, siger Rune efter chokexit","Holger Rune erkender, at han er inde i en svær periode lige nu, men han ser fremad"
Tennis,Magtdemonstration af Djokovic,"Novak Djokovic uddelte æg i første sæt mod Alexandre Müller, som ikke havde en chance mod serberen"
Tennis,"Det går bedre og bedre, siger Wozniacki","Caroline Wozniacki er svært tilfreds med, at hun er videre til anden runde i US Open"
Tennis,"- Det er specielt for os at være her, siger Wozniacki","Caroline Wozniacki spillede sig natten til tirsdag videre til anden runde af US Open.
"
Tennis,Runes modstander var også overrasket,Roberto Carballes Baena havde aldrig vundet over en top-10-spiller inden sejren over Holger Rune
Tennis,Wozniacki storspiller i Grand Slam-comeback,Caroline Wozniacki skal i aktion igen på onsdag
Tennis,"- Jeg spillede noget af min værste tennis, siger Rune",Den danske tennisstjerne var uigenkendelig mod Roberto Carballes Baena
Tennis,Én formulering fik journalist til at undre sig – og Wozniacki til at tænke sig om,"Wozniacki ved stadig ikke, om hendes comeback skal vare ét, to eller tre år"
Tennis,"- Jeg har aldrig set Rune på den måde, siger ekspert",Den 20-årige dansker nåede ikke videre fra første runde i US Open
Tennis,Rune i kæmpe US Open-skuffelse,Den danske tennisstjerne må vinke farvel til den store Grand Slam-turnering efter første runde
Tennis,Rune øjner stor fordel i svær optakt,Holger Rune har ikke fået meget kamptræning den seneste måned
Tennis,"- Det er kæmpestort, siger ekspert om historisk US Open for Danmark",Tennisekspert Peter Bastiansen vurderer danskernes chancer længere nede i artiklen
Tennis,Ingen grund til bekymring – Rune melder sig fit for fight,Rune går for første gang i karrieren ind til en Grand Slam som nummer fire i verden
Tennis,Wozniacki støtter Rune: - Det er lidt overraskende,Caroline Wozniacki forstår til fulde Holger Runes frustrationer. 
Tennis,"- Det er de samme to, som altid giver mig de dårligste baner, siger Rune","Holger Rune kalder det underligt, at han skal spille på en af de absolut mindste baner ved US Open"
Tennis,Wozniackis US Open-modstander er på plads,Caroline Wozniacki har fået en overkommelig modstander i US Opens første runde
Tennis,Tauson melder sig klar efter madforgiftning,Clara Tauson glæder sig også over at være tilbage på hardcourt-underlaget
Tennis,Tauson indkalder Runes træner til US Open,"Carlos Martinez er ikke med i New York, da han ikke kunne rejse med af personlige årsager"
Tennis,"Rune gevaldigt overset ved US Open: - De tager jo pis på ham, siger ekspert",Holger Rune er blevet gevaldigt nedprioriteret ved US Opens første runde
Tennis,Wozniacki henvendte sig til superstjerne inden comeback,"Wozniacki har søgt råd hos Serena Williams, der vandt utrolige 23 Grand Slam-titler, inden hun stoppede karrieren. "
Tennis,"- Jeg står helt sikkert et andet sted nu, siger Wozniacki",Caroline Wozniacki får sit Grand Slam-comeback natten til tirsdag dansk tid
Tennis,24-årig stopper karrieren efter dopingdom,Mikael Ymer har valgt at indstille sin tenniskarriere efter en dom for brud på dopingregler
Tennis,Her er danskernes modstandere i US Open,"Caroline Wozniacki fik en god lodtrækning til US Open og skal starte mod en spiller fra kvalifikationen.
"
Tennis,Rekordholder stopper karrieren,"John Isner, der har rekorden for flest serveesser og historiens længste kamp, stopper sin karriere"
Tennis,Er bekymret for Tauson: - Hun havde det ikke godt,I den sidste turnering inden US Open trak Clara Tauson sig på grund af sygdom. 
Tennis,Utilpas Tauson trækker sig fra turnering,Tauson trak sig under kampen mod Leylah Fernandez
Tennis,"Da alt så håbløst ud, besluttede hun sig for at vinde","Aliaksandra Sasnovich var på vej ud af turneringen, men hun ""valgte"" at blive"
Tennis,Stor præstation af Tauson – slår tidligere Grand Slam-vinder,Clara Tauson er videre til anden runde i Cleveland. 
Tennis,Djokovic fik Alcaraz til at bryde ud i latter,"Serberen var fuld af overskud, da han tog sejren i Cincinnati"
Tennis,"- En af de hårdeste kampe, jeg har spillet","Efter de to duellanter havde taget et sæt hver, måtte maratonfinalen ud i et tredje et af slagsen, der blev afgjort i tiebreak"
Tennis,Tauson sniger sig ind i WTA-turnering,Clara Tauson møder mandag den andenseedede tjekke Barbora Krejcikova i første runde i Cleveland
Tennis,Djokovic tager revanche mod Alcaraz i vild finale,"Selv om ham undervejs måtte tilses af en læge, tog Novak Djokovic sejren over Carlos Alcaraz i Cincinnati"
Tennis,Argentiner dukker Clara Tauson i Cleveland,"Clara Tauson skal håbe, at hun kommer med i WTA-turneringen i Cleveland som lucky loser"
Tennis,Alcaraz og Djokovic mødes i finalen i Cincinnati,"Djokovic får mulighed for at tage revanche for Wimbledon-finalen, når han søndag møder Alcaraz i Cincinnati-finalen"
Tennis,Clara Tauson nærmer sig amerikansk WTA-turnering,"Clara Tauson havde lørdag ingen problemer med verdens nummer 392, amerikanske Victoria Hu"
Tennis,Verdensetter slår Wimbledon-vinder og brokker sig over sjælden advarsel,"Iga Swiatek vandt i sikker stil, men hun kunne ikke lade en episode ligge efter kampen"
Tennis,Rune-lejren melder ud om skade,Danskeren har gennem en periode døjet med rygproblemer
Tennis,Dommer beskudt under opvarmning – verdensetter så bekymret til,Dommeren reagerede fint på at få en bold i hovedet under spillernes opvarmning
Tennis,Verdensetter i opråb efter hadbeskeder,Iga Swiatek er klar til kvartfinalerne i Cincinnati
Tennis,"- Hvad søren er det for noget, udbryder ekspert",Hubert Hurkacz chokerede Stefanos Tsitsipas med et sjældent slag. 
Tennis,US Open vil ikke rette ind trods kritik,"US Open vil fortsætte med sene kampe, da man ikke mener, at tilskuerne i New York kan nå frem tidligere"
Tennis,Rune rykker igen frem på rangliste,Holger Rune vil mandag være nummer fire på verdensranglisten trods modgang på det seneste
Tennis,Mouratoglou deler nyt om Runes skade,"Holger Runes træner Patrick Mouratoglou er ked af det på Runes vegne, da danskeren ifølge ham var opsat på at gøre det godt i Cincinnati"
Tennis,Stjerne opsøgte publikum og fik hjælp – tilskuer udpegede synderen,Stefanos Tsitsipas har ifølge eget udsagn aldrig prøvet noget lignende. 
Tennis,Rune-skade bekymrer ekspert: - Jeg er nervøs,Nu får Holger Rune ikke flere turneringskampe inden US Open. 
Tennis,Holger Rune trækker sig fra kamp,Holger Rune har trukket sig i andet sæt af hans første kamp ved ATP-turneringen i Cincinnati
Tennis,- Rune har noget at bevise over for sig selv,Holger Rune har tabt sine seneste fire kampe
Tennis,Mouratoglou er tilbage – Rune forklarer trænernes roller,Holger Rune skal inden længe spille ATP Masters 1000-turneringen i Cincinnati. 
Tennis,"Her mangler Wozniacki stadig noget, siger ekspert ",Det kørte ikke på skinner for Caroline Wozniacki i Cincinnati
Tennis,Rune skal møde amerikansk wildcard-spiller,Mackenzie McDonald vandt sin kamp og brager ind i Holger Rune i anden runde af ATP-turnering i Cincinnati
Tennis,"- Ikke godt nok på det her niveau, konstaterer Wozniacki",Den tidligere verdensetter ser nu frem til US Open i New York. 
