Category,Headline,SubHeading
Boksning,Fury smadrede Wilder - og slikkede blod af hans hals,Tyson Fury vandt den længe ventede revanchekamp mod Deontay Wilder. Kampen blev stoppet i syvende omgang
Boksning,Dansk verdensmester stopper øjeblikkeligt hos Sauerland,Dina Thorslund er blevet løst fra sin kontrakt hos Team Sauerland efter fire år hos den tyske promotor
Boksning,VM-modstander overraskede Mahfoud: - Som om hun ikke ville være der,"Sarah Mahfoud følte sig mere ovenpå end forventet, da hun vristede VM-bæltet fra den forsvarende mester"
Boksning,Sarah Mahfoud er ny verdensmester i boksning,"Med en suveræn indsats fik Danmark en ny verdensmester i boksning, da Sarah Mahfoud vandt på point over sin argentinske modstander"
Boksning,"- Jeg var faktisk god til det her boksning, siger Kessler","Mikkel Kessler var tydeligt rørt, efter han lørdag aften blev indlemmet i Sportens Hall of Fame"
Boksning,Mikkel Kessler får plads i Sportens Hall of Fame,Den tidligere bokseverdensmester Mikkel Kessler er medlem nummer 35 af Sportens Hall of Fame
Boksning,Joshua bokser sig til revanche i titelbrag i sværvægt,"Anthony Joshua fik revanche mod Andy Ruiz Jr., da han pointsejrede i boksebraget i Saudi-Arabien"
Boksning,Deontay Wilder knockouter cubaner og forsvarer VM-titel,Den amerikanske boksestjerne forsvarede sin VM-titel i forbundet WBC med en sejr over Luis Ortiz
Boksning,Ingen boksedommere fra sidste OL får lov til at deltage i Tokyo,Ingen dommere fra OL i Rio bliver involveret i bokseturneringerne ved næste års olympiske lege i Tokyo
Boksning,Tidligere verdensmester i boksning anklaget for seksuelt overfald,Oscar De La Hoya er en af de største boksere gennem tiden. Nu er den tidligere boksestjerne blevet anklaget for et seksuelt overfald på en kvinde
Boksning,Stjerner i sorg over Patrick Days død,"Den nu afdøde Patrick Day var en vellidt skikkelse bedømt på de mange beskeder, der er tikket ind på sociale medier efter hans død"
Boksning,Den 27-årige bokser Patrick Day er død efter knockout,Den amerikanske bokser Patrick Day er død efter skader fra et voldsomt knockout i en kamp i weekenden
Boksning,Boksekamp aflyst - træner slået bevidstløs under indvejning,Den amerikanske boksetræner James Ali Bashir blev fredag aften indlagt med hovedskader efter et overfald
Boksning,Tidligere verdensmester skal bokse igen efter 23 års pause,"55-årige Nigel Benn vender tilbage i bokseringen efter en pause på 23 år, bekræfter han på et pressemøde"
Boksning,"Tyson Fury fejrede sejr med 47 sting, en tur på casino og masser af øl",Den britiske boksestjerne vandt søndag morgen dansk tid på point mod svenske Otto Wallin
Boksning,Tyson Fury overvandt vild flænge og er fortsat ubesejret,Den britiske boksestjerne slog Otto Wallin fra Sverige på point
Boksning,'Overrasket' dansk bokser tildelt EM-kamp efter 11 sejre,"Den 27-årige dansker Enock Mwandila Poulsen har sikret sig en EM-kamp, selvom han blot har bokset 11 kampe som professionel"
Boksning,"Patrick Nielsen gør comeback – vil bevise, at han er tilbage",Patrick Nielsen skal bokse mod armenske Armen Ypremyan den 5. oktober i Gilleleje Hallen
