Category,Headline,SubHeading
Fodbold,FCK-fans vil blive tilbageholdt efter derby,Politiet vil gøre brug af nye regler om kortvarig tilbageholdelse af udeholdets fans i forbindelse med det kommende derby i Brøndby
Fodbold,Amerikanere køber Premier League-klubben Everton,"Everton er blevet opkøbt af investeringsfonden 777 Partners, som også ejer en række andre klubber"
Fodbold,"Trods skifte er Sisto færdig i professionel fodbold, vurderer Morten Bruun",Ifølge TV 2 Sports fodboldekspert får Pione Sisto ikke karrieren på ret køl med sit skifte til den tyrkiske klub Alanyaspor
Fodbold,Dansker scorer pris for sin klimaindsats,Klimaforkæmperen Sofie Junge Pedersen er udpeget som modtager af Marcus Rashford Award
Fodbold,LaLiga skærer Barcas budgetter i halvt efter overforbrug,"Barcelonas forbrugsgrænse er blevet sænket til mindre end det halve af, hvad det lå på før"
Fodbold,Sisto forlader FC Midtjylland,Den tidligere landsholdsspiller skal til udlandet
Fodbold,Arbejdsgruppe vil skabe plads til flere køn i fodboldens verden,"Elitefodbold er som udgangspunkt ekskluderende, men bør inkludere flere, mener forperson for DBU-gruppe"
Fodbold,Stjerne skal træne for sig selv i United,Grundet en disciplinærsag skal offensivspilleren Jadon Sancho træne for sig selv i Manchester United
Fodbold,Kræftramt René Henriksen har fået sit gamle liv tilbage,"Den tidligere fodboldspiller René Henriksen føler, at han er født på ny, selv om han er ramt af kræft"
Fodbold,Richarlison søger psykologhjælp efter turbulent tid ,"Tottenham-spilleren har haft en turbulent periode og vil søge hjælp, når han vender retur til England"
Fodbold,Polen fyrer landstræneren,"Fernando Santos stopper som landstræner for Polen, der har leveret sløje resultater i EM-kvalifikationen"
Fodbold,FCK sender flop til Cypern,Akinkunmi Amoo fortsætter fodboldkarrieren i cypriotiske Omonia efter et mislykket ophold i FC København
Fodbold,Ekspert storroser debutant: Skal vi ikke bare rejse os op?,Norges offensive fremtid ser lovende ud
Fodbold,- Sverige er i den største krise siden årtusindeskiftet,"TV 2 Sports fodboldekspert Morten Bruun har svært ved at se, at den svenske landstræder slipper for en fyreseddel"
Fodbold,Svensk landstræner nægter at trække sig trods fiasko,"Sverige går sandsynligvis glip af EM i Tyskland, men Janne Andersson har været vidne til større mirakler.
"
Fodbold,Engelsk landstræner om udskældt spiller: - Har aldrig set nogen blive behandlet sådan ,"Englands landstræner er utilfreds med mediernes behandling af Harry Maguire, der scorede selvmål mod Skotland.
"
Fodbold,Holdene sendt væk fra banen efter 20 minutter,Opgøret mellem Rumænien og Kosovo er blevet afbrudt i første halvleg. 
Fodbold,Store nationer henter store sejre,"Både Spanien, Belgien og Italien vandt deres kampe tirsdag aften. "
Fodbold,Tyskland rejser sig efter fadæse og trænerfyring ,"Thomas Müller og Leroy Sané sørgede for at forløse det tyske landshold, der har været gennem en grim uge"
Fodbold,Holdene sendt væk fra banen efter 20 minutter,Opgøret mellem Rumænien og Kosovo er blevet afbrudt i første halvleg. 
Fodbold,Sverige i kæmpe problemer,Med tre kampe tilbage har Sverige syv point op til topholdene i Gruppe F. 
Fodbold,Silkeborg sender lokalrival ud af pokalturneringen,"Silkeborg IF var på udebane på eget stadion, da det lykkedes at slå Young Boys FD med 1-0 i pokalturneringen"
