Category,Headline,SubHeading
Amerikansk fodbold,NFL-dansker fik gode råd af Brady over frokosten,"Hjalte Froholdt tilbragte sit første år af karrieren sammen med NFL-legenden Tom Brady, som nu er stoppet"
Amerikansk fodbold,Brady stopper karrieren – igen,"Tom Brady har igen annonceret sit karrierestop, og denne gang skulle det være gældende. Han anses for at være den største i sporten"
Amerikansk fodbold,Kansas City Chiefs booker den sidste plads i Super Bowl,Kansas City Chiefs er klar til Super Bowl mod Philadelphia Eagles efter AFC-sejren over Cincinnati Bengals
Amerikansk fodbold,Philadelphia Eagles sikrer den ene Super Bowl-plads,Med en suveræn sejr over San Francisco 49'ers er Philadelphia Eagles klar til Super Bowl
Amerikansk fodbold,Min første football-forelskelse,NFL-ekspert Jesper Elming skriver denne gang om sin første forelskelse - den venstrehåndede quarterback Boomer Esiason
Amerikansk fodbold,Hamlin deler takkevideo efter sit hjertestop,"Damar Hamlin takker i en video både sin familie, fans, sundhedspersonale og hele NFL"
Amerikansk fodbold,Cowboys-profil har brækket benet,Runningbacken Tony Pollard skal opereres efter den uheldige episode i nattens slutspilskamp
Amerikansk fodbold,- Det må få et efterspil,Der var drama på sidelinjen og i omklædningsrummet efter Buffalo Bills' skuffende exit søndag
Amerikansk fodbold,49ers sparker sig videre i slutspillet,Kickeren Robbie Gould sparkede San Francisco 49ers frem til semifinalerne i NFL med sejr over Dallas Cowboys
Amerikansk fodbold,Bengals sender overraskende Bills ud,"For andet år i træk skal Cincinnati spille AFC-finale med Kansas City. Vinder de, skal de spille Super Bowl"
Amerikansk fodbold,- De er min store favorit til at vinde Super Bowl,"Der er otte hold tilbage i denne NFL-sæson, og et af dem står ud som det stærkeste, hvis man spørger TV 2 SPORTs NFL-ekspert Jesper Elming"
Amerikansk fodbold,"Hvad nu, Brady? Her er superstjernens muligheder","Vælger Tom Brady at fortsætte sin karriere, er han stadig yderst attraktiv, mener TV 2 SPORTs NFL-ekspert Jesper Elming"
Amerikansk fodbold,"En god, gammeldags ”ryste-sammen-lejr” blev altafgørende","En god, gammeldags ”ryste-sammen-lejr” var altafgørende. Kemien med quarterbacken er altafgørende. Mahomes’ egen træningslejr har båret frugt"
Amerikansk fodbold,Morten Andersen røg til tasterne efter historiske afbrændere,"Morten Andersen jokede med at genoptage sin NFL-karriere, da han så playoffkampen mellem Cowboys og Buccaneers"
Amerikansk fodbold,Bradys sæson slutter med ydmygelse i NFL's slutspil,"Publikum i Tampa var tydeligt utilfredse med Tom Brady og resten af Tampa Bay Buccaneers, der tabte stort til Dallas Cowboys"
Amerikansk fodbold,Historisk spil sikrer Bengals avancement,Et fumble return på hele 98 yards sikrede Cincinnati Bengals sejren over Baltimore Ravens i NFL-slutspillet
Amerikansk fodbold,Et spark for 32 år siden bliver aldrig glemt,"Når Buffalo Bills skal forsøge at leve op til favoritværdigheden i NFL-slutspillet, er det især mindet om Super Bowl XXV, de vil udviske"
Amerikansk fodbold,Vanvittigt comeback sikrer kæmpe sejr i slutspillet,"Jacksonville Jaguars lavede det tredjestørste comeback i historien, da de spillede sig videre i slutspillet i NFL"
Amerikansk fodbold,Favoritter og analyse: Få det store overblik over NFL-slutspillet her,Her gennemgår TV 2 SPORTs NFL-ekspert Jesper Elming kampene i sæsonens første slutspilsweekend
Amerikansk fodbold,"Er du klar til NFL's ""supervilde weekend""?",NFL-ekspert Jesper Elming kigger nærmere på den sidste måned af sæsonen
Amerikansk fodbold,NFL-dansker søger kontrakt: - Jeg håber at kunne vælge selv,"Hjalte Froholdt ser tilbage på en stor NFL-sæson, hvor det er blevet til adskillige minutter på banen"
Amerikansk fodbold,NFL-spillers indsamling eksploderede — dét skal pengene gå til,"Det er ikke længere kun børn, der får glæde af Damar Hamlins indsamling"
Amerikansk fodbold,Kollapset NFL-spiller udskrevet fra hospitalet,Damar Hamlin har forladt hospitalet i Buffalo. NFL-spilleren fik hjertestop i begyndelsen af januar
Amerikansk fodbold,Godt nyt om kollapset NFL-spiller,Hamlin er ikke længere indlagt på intensivafdelingen på et hospital i Cincinnati. I stedet skal han overvåges af et nyt hold læger i hjembyen Buffalo
Amerikansk fodbold,Udskældt NFL-spiller siger nu undskyld,Førsteårsspilleren Quay Walker skubbede til et medlem af Detroit Lions' sundhedsstab og blev efterfølgende bortvist
Amerikansk fodbold,Her taber spiller hovedet med uhørt handling,For første gang i 23 år modtog en spiller to bortvisninger i samme sæson. Den ikke så eftertragtede bedrift står førsteårsspilleren Quay Walker bag
Amerikansk fodbold,Storhold snubler på målstregen – få overblikket over NFL’s slutspil her,"Green Bay Packers skulle bruge en hjemmesejr over divisionsrivalen Detroit Lions, der havde udspillet sin rolle. Det fik de ikke"
Amerikansk fodbold,- Jeg har aldrig set noget lignende,"Kansas City Chiefs så ud til at have det rigtig sjovt i kampen mod Las Vegas Raiders, hvor ét spil skilte sig gevaldigt ud"
Amerikansk fodbold,Titans smider slutspilsplads væk i dramatisk afslutning,Med under tre minutter tilbage mistede Tennessee Titans føringen efter en fumble af quarterback Joshua Dobbs. Det viste sig at blive afgørende
Amerikansk fodbold,NFL-spiller sender første hilsen efter hjertestop,"I sit første opslag på sociale medier efter kollaps takker Hamlin alle og siger, at der er en lang vej forude"
