Category,Headline,SubHeading
Håndbold,Målmand skifter dansk bundklub ud med tysk topklub,"Sarah Nørklit Lønborg skifter Ajax København ud med Bietigheim, hvor hun skal spille Champions League"
Håndbold,Reinhardt om keeper-duel: - Der er lidt mere på spil,"Der er lagt op til en direkte duel mellem Althea Reinhardt og Anna Kristensen, når den sidste VM-billet skal udstedes"
Håndbold,Topdommerpar fra matchfixing-rapport vraget til EM,For første gang i syv år skal kroaterne Matija Gubica og Boris Milosevic ikke dømme til et EM eller VM for herrer. 
Håndbold,"Derfor er Toft udtaget, selvom hun ikke skal spille","Det har stor betydning for landsholdet, at Sandra Toft er udtaget, mener håndboldekspert. "
Håndbold,"Tilbagevendt landsholdsprofil blev rørt, da uventet opkald kom",Nu får Helena Elver endelig muligheden for at øge sit antal af landskampe. 
Håndbold,"Hun kan ikke erstattes af én spiller, siger landstræner","Mette Tranborg har haft en stor rolle på det danske landshold, siden Jesper Jensen tog over i 2020. "
Håndbold,"Det er et kæmpestort tab, siger ekspert om profiler",Odense Håndbold bliver to profiler fattigere
Håndbold,Odense-profiler skifter til udenlandsk storklub,Den ungarske storklub Györ har hentet Odense Håndbolds to hollændere
Håndbold,"Landstræneren sender et klart signal, siger ekspert","Jesper Jensen har besluttet, at Sandra Toft ikke kommer i aktion mod Kosovo"
Håndbold,Her er Jesper Jensens trup til EM-kvalkampe,"Der er blandt andet blevet plads til Helena Elver, der gør comeback på landsholdet efter flere slemme skader"
Håndbold,Danske hold vinder i CL,"Odense var foran med fire mål i anden halvleg, men vandt kun med én. Ikast vandt stensikkert i Rumænien"
Håndbold,GOG-stjerne ude med ”gammelmandsskade”,"GOG går ind i en meget travl uge, hvor det vil være et stort slag at skulle undvære Morten Olsen"
Håndbold,Team Esbjerg tager stor sejr i CL,"Der var spænding til det sidste, da Team Esbjergs håndboldkvinder hentede to point mod franske Metz"
Håndbold,GOG knuser KIF Kolding,"Det er 13. gang i streg, at GOG besejrer Kolding"
Håndbold,KIF Kolding henter målvogter hos rival,Han nåede kun én sæson hos Lemvig-Thyborøn
Håndbold,Skjern ramt af ny langtidsskade,Fløjspiller Lasse Uth er ukampdygtig resten af 2023
Håndbold,Nyegaard lovpriser danskers uhørt vilde CL-præstation,Takket være Emil Nielsen endte det med en storsejr til Barcelona. 
Håndbold,Dansker storspiller i magtdemonstration ,"Emil Nielsen storspillede, da Barcelona smadrede Magdeburg i Champions League"
Håndbold,GOG fyrede træneren efter 53 dage – her er baggrunden for beslutningen,På baggrund af samtaler med kilder i og omkring GOG fortæller TV 2 Sport her om forløbet omkring Ian Marko Fogs korte tid hos de danske mestre
Håndbold,Aalborg knuser danskerhold i Champions League,Aalborg Håndbold har fået en glimrende start på den nye CL-sæson med to sejre i to opgør
Håndbold,Odense slår ligarival overbevisende ,Med 11 ubesvarede mål på 11 minutter fik Odense en vild start på sin sejr over NFH. Ikast tabte i København
Håndbold,GOG forlænger god CL-start med ny sejr,GOG vandt for første gang siden fyringen af Ian Marko Fog
Håndbold,Damgaard føler sig i den bedste form længe ,"Landstræner Nikolaj Jacobsen siger, at Damgaard presser på for en plads til næste samling"
Håndbold,"- Synd for Lauge, hvis vi skal forvente dét niveau hver gang, siger Nikolaj Jacobsen",Landstræner Nikolaj Jacobsen har selv prøvet at vende hjem til Danmark som spiller med stor forventninger fra omverdenen
Håndbold,Lauge og kompagni skudt i sænk af fransk Skjern-profil,Rasmus Lauge er skuffet over tirsdagens hjemmebanenederlag
