Category,Headline,SubHeading
Atletik,Olympisk mester tager EM-guld på 100 meter,Lamont Marcell Jacobs vandt guld på 100 meter ved EM i atletik. Tysker tog guld i kvindernes finale
Atletik,Dansk løbefænomen på hospitalet efter styrt,"Den 18-årige Axel Vang Christensen førte sit heat i 3000 meter forhindringsløb, da han styrtede og udgik"
Atletik,Dansk stjerne i tårer efter misset EM-løb,Kojo Musah måtte opgive at fuldføre sit indledende heat på 100 meter ved EM i atletik
Atletik,Fænomen vækker opsigt med jubelscene,"Letsile Tebogo slog tirsdag U20-verdensrekorden på 100 meter, selv om han startede sin fejring tidligt"
Atletik,Svensk stangspringer slår egen verdensrekord i VM-triumf,"Armand Duplantis satte ny verdensrekord på 6,21 meter, da han vandt VM-guld i stangspring"
Atletik,Dansk hækkeløber misser finalen ved VM i atletik,Den danske atletikudøver Mette Graversgaard kom sidst i mål i sit heat i VM-semifinalerne i 100 meter hæk
Atletik,Dansk hækkeløber kommer videre ved VM efter dramatik,"Den regerende verdensmester, Nia Ali, snublede over en hæk, og det udnyttede Mette Graversgaard"
Atletik,Dansk rekord ved VM,"Kvinderne slog deres egen rekord fra OL i Tokyo, mens herrerne missede et skifte og dermed ikke gennemførte"
Atletik,Amerikaner smadrer verdensrekord - ekspert er rystet,"Sydney McLaughlin slog natten til lørdag sin egen rekord i 400 meter hækkeløb med tiden 50,68 sekunder"
Atletik,Jamaicaner vinder VM-guld på 200 meter,"Shericka Jackson tilbagelagde natten til fredag 200 meter på 21,45 sekunder og kan kalde sig VM-guldvinder"
Atletik,"Karstoft blev starstruck, da verdensstjerne bad om hjælp",Den danske løber Ida Karstoft kom stjernen Shelly-Ann Fraser-Pryce til undsætning inden VM-semifinalen
Atletik,Ida Karstoft misser VM-finalen,"Ida Karstoft blev nummer fem i sit heat til semifinalen ved VM, og kommer dermed ikke til at løbe i finalen"
Atletik,Dansk stjerne i VM-semifinalen,"Mens to andre danskere ikke klarede cuttet, er 200-meter-løber Ida Karstoft i semifinalen ved VM i atletik"
Atletik,Etiopier smadrer mesterskabsrekord og tager VM-guld,Gotytom Gebreslase satte konkurrenterne til vægs i kvindernes maratonløb ved VM i Eugene
Atletik,Sætter hurtigste VM-tid i historien,Den jamaicanske løber Shelly-Ann Fraser-Pryce løb 100 meter på den hurtigste tid ved VM i atletik nogensinde
